,TIME_PERIOD,Country,gdp_growth_MoM
3954,1965-10,Japan,0.36689507632594087
3186,1965-10,Italy,0.35763308570218566
390,1965-10,Canada,0.5111534350390088
2085,1965-10,Germany,0.1692297243255232
1317,1965-10,France,0.3374165590127036
5706,1965-10,United States,0.4893920786231729
4782,1965-10,United Kingdom,0.1792860037117956
391,1965-11,Canada,0.5111534350390088
1318,1965-11,France,0.3374165590127036
4783,1965-11,United Kingdom,0.1792860037117956
3187,1965-11,Italy,0.35763308570218566
5707,1965-11,United States,0.4893920786231729
3955,1965-11,Japan,0.36689507632594087
2086,1965-11,Germany,0.1692297243255232
2087,1965-12,Germany,0.1692297243255232
4784,1965-12,United Kingdom,0.1792860037117956
5708,1965-12,United States,0.4893920786231729
3956,1965-12,Japan,0.36689507632594087
392,1965-12,Canada,0.5111534350390088
1319,1965-12,France,0.3374165590127036
3188,1965-12,Italy,0.35763308570218566
1320,1966-01,France,0.23904141337502005
4785,1966-01,United Kingdom,0.046388497600441614
5709,1966-01,United States,0.5086661775258017
3189,1966-01,Italy,0.25297774240737914
3957,1966-01,Japan,0.5433873800618736
393,1966-01,Canada,0.4335240860905394
2088,1966-01,Germany,0.4121260534101059
394,1966-02,Canada,0.4335240860905394
1321,1966-02,France,0.23904141337502005
3958,1966-02,Japan,0.5433873800618736
4786,1966-02,United Kingdom,0.046388497600441614
3190,1966-02,Italy,0.25297774240737914
5710,1966-02,United States,0.5086661775258017
2089,1966-02,Germany,0.4121260534101059
1322,1966-03,France,0.23904141337502005
4787,1966-03,United Kingdom,0.046388497600441614
5711,1966-03,United States,0.5086661775258017
3191,1966-03,Italy,0.25297774240737914
2090,1966-03,Germany,0.4121260534101059
3959,1966-03,Japan,0.5433873800618736
395,1966-03,Canada,0.4335240860905394
2091,1966-04,Germany,0.09348349441704062
3192,1966-04,Italy,0.343367671370846
5712,1966-04,United States,0.10287689522124666
3960,1966-04,Japan,0.6999518836439069
1323,1966-04,France,0.3594709568213663
396,1966-04,Canada,0.4672402106423674
4788,1966-04,United Kingdom,0.16636921296574192
1324,1966-05,France,0.3594709568213663
3961,1966-05,Japan,0.6999518836439069
5713,1966-05,United States,0.10287689522124666
4789,1966-05,United Kingdom,0.16636921296574192
397,1966-05,Canada,0.4672402106423674
3193,1966-05,Italy,0.343367671370846
2092,1966-05,Germany,0.09348349441704062
3194,1966-06,Italy,0.343367671370846
1325,1966-06,France,0.3594709568213663
3962,1966-06,Japan,0.6999518836439069
398,1966-06,Canada,0.4672402106423674
5714,1966-06,United States,0.10287689522124666
4790,1966-06,United Kingdom,0.16636921296574192
2093,1966-06,Germany,0.09348349441704062
2094,1966-07,Germany,0.039325541801639385
1326,1966-07,France,0.2887441384255818
4791,1966-07,United Kingdom,0.09884261931161298
3963,1966-07,Japan,0.5083155760540523
5715,1966-07,United States,0.22690002433450562
3195,1966-07,Italy,0.5639065598181274
399,1966-07,Canada,0.01618348431865002
2095,1966-08,Germany,0.039325541801639385
4792,1966-08,United Kingdom,0.09884261931161298
3964,1966-08,Japan,0.5083155760540523
400,1966-08,Canada,0.01618348431865002
1327,1966-08,France,0.2887441384255818
5716,1966-08,United States,0.22690002433450562
3196,1966-08,Italy,0.5639065598181274
3197,1966-09,Italy,0.5639065598181274
4793,1966-09,United Kingdom,0.09884261931161298
5717,1966-09,United States,0.22690002433450562
3965,1966-09,Japan,0.5083155760540523
1328,1966-09,France,0.2887441384255818
2096,1966-09,Germany,0.039325541801639385
401,1966-09,Canada,0.01618348431865002
2097,1966-10,Germany,0.17498785692804453
1329,1966-10,France,0.1562848456759296
4794,1966-10,United Kingdom,0.15541677544511578
5718,1966-10,United States,0.22101935521130778
3198,1966-10,Italy,0.1393963889287706
402,1966-10,Canada,0.30828975486945653
3966,1966-10,Japan,0.4419734314508905
1330,1966-11,France,0.1562848456759296
403,1966-11,Canada,0.30828975486945653
5719,1966-11,United States,0.22101935521130778
2098,1966-11,Germany,0.17498785692804453
3967,1966-11,Japan,0.4419734314508905
3199,1966-11,Italy,0.1393963889287706
4795,1966-11,United Kingdom,0.15541677544511578
3968,1966-12,Japan,0.4419734314508905
4796,1966-12,United Kingdom,0.15541677544511578
404,1966-12,Canada,0.30828975486945653
2099,1966-12,Germany,0.17498785692804453
3200,1966-12,Italy,0.1393963889287706
1331,1966-12,France,0.1562848456759296
5720,1966-12,United States,0.22101935521130778
3201,1967-01,Italy,0.4414591645635155
4797,1967-01,United Kingdom,0.3269118679362275
3969,1967-01,Japan,0.5397068011559436
2100,1967-01,Germany,0.20509959978296766
405,1967-01,Canada,0.08158555869719841
5721,1967-01,United States,0.23546760942762024
1332,1967-01,France,0.39481749970991786
5722,1967-02,United States,0.23546760942762024
3202,1967-02,Italy,0.4414591645635155
3970,1967-02,Japan,0.5397068011559436
2101,1967-02,Germany,0.20509959978296766
406,1967-02,Canada,0.08158555869719841
4798,1967-02,United Kingdom,0.3269118679362275
1333,1967-02,France,0.39481749970991786
3971,1967-03,Japan,0.5397068011559436
2102,1967-03,Germany,0.20509959978296766
4799,1967-03,United Kingdom,0.3269118679362275
1334,1967-03,France,0.39481749970991786
407,1967-03,Canada,0.08158555869719841
3203,1967-03,Italy,0.4414591645635155
5723,1967-03,United States,0.23546760942762024
1335,1967-04,France,0.2794759479904718
408,1967-04,Canada,0.45548007304074734
2103,1967-04,Germany,0.11744686444802188
3972,1967-04,Japan,0.5453071937628489
4800,1967-04,United Kingdom,0.33793732739481963
5724,1967-04,United States,0.020045963903338793
3204,1967-04,Italy,0.46603151293383216
4801,1967-05,United Kingdom,0.33793732739481963
2104,1967-05,Germany,0.11744686444802188
3973,1967-05,Japan,0.5453071937628489
3205,1967-05,Italy,0.46603151293383216
5725,1967-05,United States,0.020045963903338793
409,1967-05,Canada,0.45548007304074734
1336,1967-05,France,0.2794759479904718
2105,1967-06,Germany,0.11744686444802188
4802,1967-06,United Kingdom,0.33793732739481963
3974,1967-06,Japan,0.5453071937628489
1337,1967-06,France,0.2794759479904718
410,1967-06,Canada,0.45548007304074734
5726,1967-06,United States,0.020045963903338793
3206,1967-06,Italy,0.46603151293383216
411,1967-07,Canada,0.09564120101627172
2106,1967-07,Germany,0.5058426741869788
3975,1967-07,Japan,0.6469970741523139
5727,1967-07,United States,0.24849440615783114
1338,1967-07,France,0.25065354560296527
4803,1967-07,United Kingdom,0.11956094796677386
3207,1967-07,Italy,0.3645979281550462
3976,1967-08,Japan,0.6469970741523139
1339,1967-08,France,0.25065354560296527
412,1967-08,Canada,0.09564120101627172
5728,1967-08,United States,0.24849440615783114
3208,1967-08,Italy,0.3645979281550462
4804,1967-08,United Kingdom,0.11956094796677386
2107,1967-08,Germany,0.5058426741869788
5729,1967-09,United States,0.24849440615783114
3977,1967-09,Japan,0.6469970741523139
1340,1967-09,France,0.25065354560296527
3209,1967-09,Italy,0.3645979281550462
4805,1967-09,United Kingdom,0.11956094796677386
413,1967-09,Canada,0.09564120101627172
2108,1967-09,Germany,0.5058426741869788
2109,1967-10,Germany,0.31730902812612793
4806,1967-10,United Kingdom,0.1557207392862363
414,1967-10,Canada,0.12810424819934174
3978,1967-10,Japan,0.4314725156552135
1341,1967-10,France,0.25459163700373666
3210,1967-10,Italy,0.43838562860805763
5730,1967-10,United States,0.20595496505455446
1342,1967-11,France,0.25459163700373666
2110,1967-11,Germany,0.31730902812612793
4807,1967-11,United Kingdom,0.1557207392862363
3211,1967-11,Italy,0.43838562860805763
5731,1967-11,United States,0.20595496505455446
415,1967-11,Canada,0.12810424819934174
3979,1967-11,Japan,0.4314725156552135
416,1967-12,Canada,0.12810424819934174
2111,1967-12,Germany,0.31730902812612793
5732,1967-12,United States,0.20595496505455446
3212,1967-12,Italy,0.43838562860805763
1343,1967-12,France,0.25459163700373666
4808,1967-12,United Kingdom,0.1557207392862363
3980,1967-12,Japan,0.4314725156552135
1344,1968-01,France,0.5753538667719078
417,1968-01,Canada,0.2281381353519174
3213,1968-01,Italy,0.07523950848713712
5733,1968-01,United States,0.44851549042850736
3981,1968-01,Japan,0.50162381277965
2112,1968-01,Germany,0.2947130416686252
4809,1968-01,United Kingdom,0.6716930733735635
3982,1968-02,Japan,0.50162381277965
5734,1968-02,United States,0.44851549042850736
1345,1968-02,France,0.5753538667719078
4810,1968-02,United Kingdom,0.6716930733735635
418,1968-02,Canada,0.2281381353519174
3214,1968-02,Italy,0.07523950848713712
2113,1968-02,Germany,0.2947130416686252
4811,1968-03,United Kingdom,0.6716930733735635
3983,1968-03,Japan,0.50162381277965
3215,1968-03,Italy,0.07523950848713712
1346,1968-03,France,0.5753538667719078
2114,1968-03,Germany,0.2947130416686252
5735,1968-03,United States,0.44851549042850736
419,1968-03,Canada,0.2281381353519174
3216,1968-04,Italy,0.45726245639590246
3984,1968-04,Japan,0.6401223331063424
2115,1968-04,Germany,0.2113005441257898
5736,1968-04,United States,0.387364708979421
4812,1968-04,United Kingdom,0.16302585406929593
420,1968-04,Canada,0.5450614158512486
1347,1968-04,France,-0.8739715950927629
3985,1968-05,Japan,0.6401223331063424
2116,1968-05,Germany,0.2113005441257898
4813,1968-05,United Kingdom,0.16302585406929593
1348,1968-05,France,-0.8739715950927629
3217,1968-05,Italy,0.45726245639590246
421,1968-05,Canada,0.5450614158512486
5737,1968-05,United States,0.387364708979421
2117,1968-06,Germany,0.2113005441257898
4814,1968-06,United Kingdom,0.16302585406929593
1349,1968-06,France,-0.8739715950927629
3218,1968-06,Italy,0.45726245639590246
3986,1968-06,Japan,0.6401223331063424
5738,1968-06,United States,0.387364708979421
422,1968-06,Canada,0.5450614158512486
423,1968-07,Canada,0.33752713774966203
2118,1968-07,Germany,0.47287454922653316
4815,1968-07,United Kingdom,0.4339276577087918
3219,1968-07,Italy,0.5043483349195605
3987,1968-07,Japan,0.4833675836162836
5739,1968-07,United States,0.2106729769541107
1350,1968-07,France,1.3129230375540022
4816,1968-08,United Kingdom,0.4339276577087918
2119,1968-08,Germany,0.47287454922653316
5740,1968-08,United States,0.2106729769541107
1351,1968-08,France,1.3129230375540022
3220,1968-08,Italy,0.5043483349195605
3988,1968-08,Japan,0.4833675836162836
424,1968-08,Canada,0.33752713774966203
5741,1968-09,United States,0.2106729769541107
1352,1968-09,France,1.3129230375540022
3989,1968-09,Japan,0.4833675836162836
425,1968-09,Canada,0.33752713774966203
2120,1968-09,Germany,0.47287454922653316
4817,1968-09,United Kingdom,0.4339276577087918
3221,1968-09,Italy,0.5043483349195605
4818,1968-10,United Kingdom,0.11523110065609621
3990,1968-10,Japan,0.8849734223609529
1353,1968-10,France,0.2650636418063983
2121,1968-10,Germany,0.3589138462339523
5742,1968-10,United States,0.11676096996208418
426,1968-10,Canada,0.33600943820498363
3222,1968-10,Italy,0.4949382895673142
4819,1968-11,United Kingdom,0.11523110065609621
2122,1968-11,Germany,0.3589138462339523
3991,1968-11,Japan,0.8849734223609529
5743,1968-11,United States,0.11676096996208418
427,1968-11,Canada,0.33600943820498363
1354,1968-11,France,0.2650636418063983
3223,1968-11,Italy,0.4949382895673142
1355,1968-12,France,0.2650636418063983
4820,1968-12,United Kingdom,0.11523110065609621
3224,1968-12,Italy,0.4949382895673142
3992,1968-12,Japan,0.8849734223609529
5744,1968-12,United States,0.11676096996208418
428,1968-12,Canada,0.33600943820498363
2123,1968-12,Germany,0.3589138462339523
3225,1969-01,Italy,0.3690765908775928
5745,1969-01,United States,0.36876950429453315
429,1969-01,Canada,0.3330921269436282
2124,1969-01,Germany,0.5206683731022548
3993,1969-01,Japan,0.23408325766740345
4821,1969-01,United Kingdom,0.072511187063246
1356,1969-01,France,0.057838595344279264
3994,1969-02,Japan,0.23408325766740345
2125,1969-02,Germany,0.5206683731022548
1357,1969-02,France,0.057838595344279264
5746,1969-02,United States,0.36876950429453315
3226,1969-02,Italy,0.3690765908775928
430,1969-02,Canada,0.3330921269436282
4822,1969-02,United Kingdom,0.072511187063246
3227,1969-03,Italy,0.3690765908775928
2126,1969-03,Germany,0.5206683731022548
4823,1969-03,United Kingdom,0.072511187063246
1358,1969-03,France,0.057838595344279264
5747,1969-03,United States,0.36876950429453315
3995,1969-03,Japan,0.23408325766740345
431,1969-03,Canada,0.3330921269436282
4824,1969-04,United Kingdom,0.2047451012982806
3996,1969-04,Japan,0.5756277374782395
3228,1969-04,Italy,0.4104241263883104
5748,1969-04,United States,0.09233065981569633
2127,1969-04,Germany,0.31676278694386717
432,1969-04,Canada,0.12172389100453951
1359,1969-04,France,0.5114730764601998
3229,1969-05,Italy,0.4104241263883104
5749,1969-05,United States,0.09233065981569633
3997,1969-05,Japan,0.5756277374782395
2128,1969-05,Germany,0.31676278694386717
433,1969-05,Canada,0.12172389100453951
1360,1969-05,France,0.5114730764601998
4825,1969-05,United Kingdom,0.2047451012982806
5750,1969-06,United States,0.09233065981569633
2129,1969-06,Germany,0.31676278694386717
1361,1969-06,France,0.5114730764601998
3230,1969-06,Italy,0.4104241263883104
4826,1969-06,United Kingdom,0.2047451012982806
3998,1969-06,Japan,0.5756277374782395
434,1969-06,Canada,0.12172389100453951
3999,1969-07,Japan,0.5030184586048847
2130,1969-07,Germany,0.4656274110255647
1362,1969-07,France,0.24834636161541468
4827,1969-07,United Kingdom,0.1544955895451008
3231,1969-07,Italy,0.0740941954033103
5751,1969-07,United States,0.18403681932729077
435,1969-07,Canada,0.28249206656971326
4000,1969-08,Japan,0.5030184586048847
4828,1969-08,United Kingdom,0.1544955895451008
2131,1969-08,Germany,0.4656274110255647
1363,1969-08,France,0.24834636161541468
5752,1969-08,United States,0.18403681932729077
3232,1969-08,Italy,0.0740941954033103
436,1969-08,Canada,0.28249206656971326
1364,1969-09,France,0.24834636161541468
5753,1969-09,United States,0.18403681932729077
4829,1969-09,United Kingdom,0.1544955895451008
437,1969-09,Canada,0.28249206656971326
3233,1969-09,Italy,0.0740941954033103
4001,1969-09,Japan,0.5030184586048847
2132,1969-09,Germany,0.4656274110255647
438,1969-10,Canada,0.34129439564893915
5754,1969-10,United States,0.20010889503032037
4830,1969-10,United Kingdom,0.1398286525582273
1365,1969-10,France,0.21424045851768003
4002,1969-10,Japan,0.6988473524440395
3234,1969-10,Italy,-0.007062653494699145
2133,1969-10,Germany,0.36382552330779383
2134,1969-11,Germany,0.36382552330779383
1366,1969-11,France,0.21424045851768003
3235,1969-11,Italy,-0.007062653494699145
5755,1969-11,United States,0.20010889503032037
439,1969-11,Canada,0.34129439564893915
4003,1969-11,Japan,0.6988473524440395
4831,1969-11,United Kingdom,0.1398286525582273
5756,1969-12,United States,0.20010889503032037
440,1969-12,Canada,0.34129439564893915
3236,1969-12,Italy,-0.007062653494699145
1367,1969-12,France,0.21424045851768003
4832,1969-12,United Kingdom,0.1398286525582273
2135,1969-12,Germany,0.36382552330779383
4004,1969-12,Japan,0.6988473524440395
4005,1970-01,Japan,0.5958321444668129
3237,1970-01,Italy,0.9126085006580027
5757,1970-01,United States,0.05232023804136965
4833,1970-01,United Kingdom,0.2801874324049468
441,1970-01,Canada,0.1739770123784783
1368,1970-01,France,0.4279051343490061
2136,1970-01,Germany,0.1586048548371205
4834,1970-02,United Kingdom,0.2801874324049468
2137,1970-02,Germany,0.1586048548371205
1369,1970-02,France,0.4279051343490061
3238,1970-02,Italy,0.9126085006580027
5758,1970-02,United States,0.05232023804136965
4006,1970-02,Japan,0.5958321444668129
442,1970-02,Canada,0.1739770123784783
4835,1970-03,United Kingdom,0.2801874324049468
5759,1970-03,United States,0.05232023804136965
3239,1970-03,Italy,0.9126085006580027
1370,1970-03,France,0.4279051343490061
2138,1970-03,Germany,0.1586048548371205
443,1970-03,Canada,0.1739770123784783
4007,1970-03,Japan,0.5958321444668129
3240,1970-04,Italy,0.20045975716362952
4008,1970-04,Japan,0.30307863974990434
2139,1970-04,Germany,0.7072147468667676
444,1970-04,Canada,0.0027687718273432527
4836,1970-04,United Kingdom,0.5021346336739332
1371,1970-04,France,0.312703554581933
5760,1970-04,United States,0.04516855564256361
445,1970-05,Canada,0.0027687718273432527
4009,1970-05,Japan,0.30307863974990434
5761,1970-05,United States,0.04516855564256361
2140,1970-05,Germany,0.7072147468667676
3241,1970-05,Italy,0.20045975716362952
4837,1970-05,United Kingdom,0.5021346336739332
1372,1970-05,France,0.312703554581933
4010,1970-06,Japan,0.30307863974990434
